inn,profile,proxy_target,synthetic_default,llm_reason
7728337429.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Компания, несмотря на финансовую устойчивость (капитал покрывает долги), сталкивается с критическим снижением выручки и убытком. В сфере профессиональной и научной деятельности высокая зависимость от государственных контрактов и инвестиций в R&D создает риски: падение выручки может привести к сокращению бюджета на исследования, что усугубит конкурентоспособность. Убыток даже при наличии капитала снижает ликвидность и увеличивает долговую нагрузку (если компания не может покрыть расходы из-за падения выручки), что в долгосрочной перспективе повышает вероятность дефолта."
2311170915.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: krasnodar.",0,1.0,"Высокая долговая нагрузка в условиях сезонного спроса на автосервисы в Краснодаре может привести к росту процентных расходов выше прибыли. Даже при активном росте выручки, если компания не справляется с погашением долгов (например, из-за снижения клиентской базы зимой или роста конкуренции), это создает риск дефолта. Сочетание зрелости бизнеса и высокого долга делает её уязвимой к макроэкономическим колебаниям в регионе."
7839118207.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Строительство, локация: sankt-petersburg.",0,1.0,"Высокая долговая нагрузка в строительной отрасли Санкт-Петербурга сочетается с риском неплатежей из-за длительных сроков реализации проектов и зависимости от государственных контрактов. Даже при росте выручки, если долговые обязательства растут быстрее, чем собственный капитал (last_cap), компания может столкнуться с дефицитом ликвидности. В условиях возможного замедления инвестиций в инфраструктуру или рост процентных ставок, это создает неочевидный риск дефолта."
7804670689.0,"молодая компания (стартап). убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Строительство, локация: sankt-petersburg.",0,1.0,"Несмотря на финансовую устойчивость, убыточный бизнес с падением выручки в строительной отрасли Санкт-Петербурга указывает на неэффективность модели. Снижение выручки может быть связано с ухудшением макроэкономической среды (например, снижением инвестиций в инфраструктуру или доступ к кредитам), что приведет к росту долговой нагрузки даже при покрытии обязательств. Убыток, несмотря на текущую устойчивость, истощает собственный капитал, что увеличивает риск дефолта в долгосрочной перспективе."
7709361200.0,"старая укоренившаяся компания. убыточный бизнес, активный рост выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Операции с недвижимостью, локация: moscow city.",0,1.0,"Компания находится в состоянии негативного капитала (активы < обязательства), что делает её финансово уязвимой. Даже при росте выручки (revenue_trend_pct > 0) и активной экспансии в высококонкурентном сегменте недвижимости Москвы, отсутствие чистой прибыли (last_prof < 0) и зависимость от долгов (last_debt > last_cap) создают каскад рисков. Рост выручки может маскировать ухудшение ликвидности: если текущие обязательства не покрываются собственными средствами, компания не сможет погасить долги без внешнего финансирования. В условиях высокой конкуренции на рынке недвижимости в Москве (где рост выручки часто сопряжен с увеличением долговой нагрузки) это приведёт к дефолту."
2301080701.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: krasnodar.",0,1.0,"Несмотря на финансовую устойчивость (capital покрывает долг), убыточный бизнес с падением выручки в условиях конкурентной среды автосервиса в Краснодаре создает риск дефолта. Убытки снижают резервы для инвестиций в технологии/оборудование, что усиливает зависимость от краткосрочных кредитов. В условиях сокращения спроса на ремонт (например, из-за удорожания запчастей или перехода клиентов на более дешевые альтернативы) долгосрочная выживаемость под угрозой."
7724353109.0,"зрелая компания. прибыльный бизнес, активный рост выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Компания, несмотря на прибыльный бизнес и рост выручки в Москве, сталкивается с критическим риском из-за отрицательного капитала при наличии долгов. В условиях высокой конкуренции и арендных ставок в Moscow City даже прибыльный сегмент может не компенсировать рост долговой нагрузки. Отрицательный капитал указывает на невозможность покрытия обязательств без внешнего финансирования, что создает ловушку: рост выручки не превращается в устойчивую прибыль из-за высоких операционных расходов и низкой ликвидности. Это делает компанию уязвимой к любым макроэкономическим сдвигам, таким как падение спроса на автосервис или рост процентных ставок."
7734421735.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Здравоохранение и социальные услуги, локация: moscow city.",0,1.0,"Высокая долговая нагрузка в условиях сектора здравоохранения, где государственные закупки и социальные программы чувствительны к макроэкономическим колебаниям (например, бюджетные сокращения или изменение приоритетов). Даже при росте выручки, если чистая прибыль не покрывает процентные платежи по долгам, это создает риск дефолта. В Москве, где конкуренция в сфере услуг высока, непредвиденные изменения в регулировании или снижение спроса на социальные услуги могут усугубить финансовую нагрузку."
7801564770.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,1.0,"Высокая долговая нагрузка в условиях роста выручки может привести к нестабильности: если компания увеличивает долги для финансирования роста, но не улучшает структуру капитала (низкий собственный капитал), это создает риск дефолта. В секторе автосервиса в Санкт-Петербурге высокая конкуренция и зависимость от экономической активности региона могут ослабить эффект роста выручки, особенно если долговые обязательства не покрываются прибылью."
7802871245.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), убыточный бизнес с резким падением выручки в сфере автотранспорта в Санкт-Петербурге создает скрытый риск дефолта. Убытки могут привести к снижению капитала, что ослабит финансовую прочность даже при текущем покрытии долгов. В условиях спада спроса на услуги по ремонту и обслуживанию автомобилей (например, из-за экономической нестабильности или сокращения потребительского бюджета) компания может столкнуться с невозможностью покрыть обязательства в будущем, особенно если не удастся повысить эффективность или увеличить выручку."
7706127570.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: IT, информация и связь, локация: moscow city.",0,0.0,"Активный рост выручки в IT-сфере может быть связан с увеличением долга (last_debt), но компания компенсирует это за счет высокой прибыльности (last_prof) и стабильного капитала (last_cap). Однако неочевидная гипотеза: рост выручки в условиях высокой конкуренции в IT-сфере может маскировать устаревание ключевых продуктов, что приведет к снижению ликвидности и увеличению долговой нагрузки в будущем. Однако текущая финансовая устойчивость (last_cap > last_debt) позволяет компенсировать риски, что снижает вероятность дефолта."
9710062167.0,"зрелая компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Предоставление прочих услуг, локация: moscow city.",0,1.0,"Активный рост выручки в сфере услуг (особенно в высокозатратной локации как Москва-Сити) часто сопровождается зависимостью от краткосрочных контрактов или сезонных спросов. Даже при устойчивом капитале, если рост выручки не сопровождается прорывом в операционной эффективности (например, снижением издержек на единицу выручки), компания может столкнуться с дефицитом ликвидности. В условиях жесткой конкуренции и высоких затрат на инфраструктуру (локация) рост без соответствующего роста прибыли создает риск неспособности обслуживать долговые обязательства в долгосрочной перспективе."
7714152971.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), падение выручки и убыточность бизнеса указывают на неэффективное управление. В сфере профессиональной деятельности в Москве высокие затраты на аренду и персонал усиливают давление на прибыль. Убыток снижает ликвидность, что может привести к невозможности покрытия текущих обязательств даже при наличии капитала. Долгосрочное падение выручки в условиях высокой конкуренции и ограниченного спроса на научные услуги создает риски дефолта."
1649015160.0,"старая укоренившаяся компания. прибыльный бизнес, сильное падение выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Здравоохранение и социальные услуги, локация: tatarstan.",0,1.0,"Компания, несмотря на прибыльный бизнес в здравоохранении, сталкивается с критическим риском из-за отрицательного капитала и долгов. Падение выручки в условиях ухудшения доступа к бюджетным средствам (например, из-за экономических санкций или снижения инвестиций в Татарстан) приводит к невозможности покрытия обязательств. Даже прибыльный бизнес не может компенсировать долговые обязательства без достаточного уровня выручки и собственного капитала, что создает высокий риск дефолта."
7705997161.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Компания, несмотря на прибыльный бизнес и рост выручки, сталкивается с высокой долговой нагрузкой, что создает риск дефолта. В условиях роста процентных ставок и ужесточения макроэкономической среды (инфляция, спад спроса на автосервис в Москве), даже прибыльный бизнес может столкнуться с трудностями в покрытии обязательств. Собственный капитал, вероятно, недостаточен для погашения долгов, что усиливает зависимость от внешних источников финансирования и повышает уязвимость к кризисам."
7743901880.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Компания сталкивается с критическим дисбалансом между долгами и отрицательным капиталом, что делает её уязвимой даже при наличии локального рынка в Москве. Падение выручки в условиях убыточного бизнеса указывает на неспособность покрыть издержки, а отсутствие собственного капитала означает, что любые попытки рефинансирования будут сопряжены с риском банкротства. Сектор автосервиса в Москве сталкивается с давлением на цену услуг и ростом конкуренции, что усиливает вероятность дефолта."
7701668536.0,"старая укоренившаяся компания. убыточный бизнес, стагнирующая/стабильная выручка. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,0.0,"Компания имеет стабильный капитал и покрывает долговые обязательства, но убыточный бизнес с низкой рентабельностью в насыщенном рынке автосервиса Москвы может привести к снижению ликвидности. Однако высокая концентрация клиентской базы и стабильные арендные платежи в центре позволяют сохранять финансовую устойчивость, что снижает риск дефолта."
7725360500.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Высокая долговая нагрузка в условиях роста выручки и низкой ликвидности (собственный капитал << текущие обязательства) создает риск дефолта. В сфере автосервиса в Москве высокая конкуренция снижает маржу, а рост долга без соответствующего роста прибыли приведет к неспособности погашать кредиты даже при активном росте выручки."
7805685166.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Административная деятельность, локация: sankt-petersburg.",0,1.0,"Административная деятельность в Санкт-Петербурге демонстрирует высокую зависимость от макроэкономических трендов и государственных контрактов. Убыточный бизнес с падением выручки указывает на снижение спроса на услуги, что может привести к необходимости реструктуризации долгов или уходу из рынка. Даже при покрытии долга собственным капиталом, накопленные убытки и сокращение выручки создают риск дефицита ликвидности в долгосрочной перспективе."
7806266168.0,"зрелая компания. убыточный бизнес, сильное падение выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,1.0,"Комбинация убыточного бизнеса и резкого падения выручки в условиях высокой долговой нагрузки создает циклический риск дефолта. В Санкт-Петербурге, где конкуренция в автосервисе жесткая, снижение спроса на услуги (например, из-за роста онлайн-продаж или экономической нестабильности) усугубляет финансовую ситуацию. Даже если компания временно покрывает обязательства, долговая нагрузка и убыточность приведут к невозможности обслуживания долга в будущем."
7840092218.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Строительство, локация: moscow city.",0,1.0,"Высокая долговая нагрузка в строительной отрасли Москвы сочетается с ростом выручки, но прибыльный бизнес не всегда означает устойчивость к финансовым шокам. Строительство требует значительных капитальных вложений и длительного периода окупаемости, что увеличивает риск дефолта при резком росте процентных ставок или снижении спроса на жильё. Даже прибыльный бизнес может столкнуться с кризисом ликвидности, если долговая нагрузка превышает способность компании генерировать денежные потоки."
7720473490.0,"зрелая компания. прибыльный бизнес, активный рост выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Строительство, локация: moscow city.",0,1.0,"Компания, несмотря на прибыльный бизнес и рост выручки, сталкивается с критическим риском дефолта из-за отрицательного капитала (negative equity), что означает, что её долговые обязательства превышают собственный капитал. В строительной сфере в Москве высокие затраты на проекты и задержки платежей усиливают давление на ликвидность. Даже при росте выручки отрицательный капитал может привести к банкротству, так как компания не сможет покрыть текущие обязательства без внешнего финансирования или улучшения структуры капитала."
7805538203.0,"старая укоренившаяся компания. убыточный бизнес, стагнирующая/стабильная выручка. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,1.0,"Комбинация убыточного бизнеса и стагнирующей выручки в условиях высокой долговой нагрузки создает критический риск дефолта. В Санкт-Петербурге, где конкуренция на рынке автосервисов и ремонта транспорта острая, низкая рентабельность и отсутствие роста выручки приводят к тому, что компания не может покрывать текущие обязательства. Даже при стабильной выручке высокий уровень долгов (last_debt) и слабый собственный капитал (last_cap) делают компанию уязвимой для любых макроэкономических шоков, таких как рост цен на запчасти или снижение спроса на услуги. Это создает цепную реакцию: убытки → увеличение долга → падение ликвидности → дефолт."
7805735339.0,"зрелая компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,0.0,"Несмотря на рост выручки и финансовую устойчивость, высокая конкуренция в сегменте автосервиса в Санкт-Петербурге и зависимость от локального спроса создают риск снижения маржи. Если компания не инвестирует прибыль в цифровизацию (например, онлайн-запись клиентов) или расширение сервисных возможностей, рост выручки может стать временным эффектом от скидок и акций, что приведет к ухудшению чистой прибыли и увеличению долговой нагрузки."
7825404751.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Операции с недвижимостью, локация: sankt-petersburg.",0,1.0,"Активный рост выручки в сфере недвижимости в Санкт-Петербурге может быть связан с увеличением долговых обязательств для финансирования расширения. Если рост выручки не компенсирует рост долгов (например, из-за высоких процентных ставок или снижения спроса на рынке), это создает риск дефолта даже при устойчивой финансовой позиции. В условиях экономической нестабильности или пересыщенности рынка недвижимости рост может стать временным, а долговые обязательства — постоянным бременем."
7716914463.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Строительство, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), падение выручки в зрелой отрасли строительства с высокими барьерами входа может указывать на системные риски: снижение спроса на объекты в Москве-Сити, задержки проектов или ухудшение ликвидности. Убыточный бизнес при падении выручки свидетельствует о низкой операционной эффективности, что может привести к неспособности покрыть долговые обязательства в долгосрочной перспективе, даже если текущая ликвидность сохранена."
7736522263.0,"старая укоренившаяся компания. убыточный бизнес, стагнирующая/стабильная выручка. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Несмотря на финансово устойчивую позицию (капитал покрывает долги), убыточный бизнес в сфере профессиональной и научной деятельности с стагнирующей выручкой создает риск долгосрочного дефолта. Высокие затраты на R&D, зависимость от государственных контрактов и сложности масштабирования инновационных решений в условиях ограниченного роста выручки могут привести к накоплению убытков, что со временем подорвет стабильность капитала даже при текущей финансовой устойчивости."
6670043138.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: sverdlovsk.",0,0.0,"Компания имеет стабильный прибыльный бизнес с ростом выручки и финансово устойчивую структуру (капитал покрывает долги). Однако в сфере профессиональной и научной деятельности в Свердловске возможны скрытые риски: зависимость от государственных контрактов, снижение инвестиций в науку или технологическое устаревание. Рост выручки может быть связан с временным увеличением бюджетных закупок, а не с устойчивым спросом. Если компания не диверсифицировала клиентскую базу и не инвестировала в R&D, это создает риск снижения прибыльности в будущем."
7709389090.0,"старая укоренившаяся компания. прибыльный бизнес, сильное падение выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: IT, информация и связь, локация: moscow city.",0,1.0,"Компания, несмотря на прибыльный бизнес в IT-сфере, сталкивается с критическим риском дефолта из-за сочетания отрицательного капитала и долговых обязательств. Падение выручки ускоряет погашение долга за счет собственных средств, но при отрицательном капитале это приводит к ликвидации активов ниже их рыночной стоимости. В условиях высокой конкуренции в Москве и возможного сокращения государственных контрактов (в связи с экономической нестабильностью) компания не может компенсировать убытки, что приведет к банкротству."
7719825638.0,"старая укоренившаяся компания. прибыльный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Водоснабжение и утилизация отходов, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), сильное падение выручки в инфраструктурном секторе может быть признаком системного риска. Водоснабжение и утилизация отходов — это регулируемая отрасль, где снижение выручки часто связано с ухудшением экономической среды (например, сокращение потребления воды из-за спада в Москве) или ростом операционных затрат. Даже при наличии ликвидности, длительное падение выручки может привести к снижению чистой прибыли и ухудшению финансовой устойчивости, особенно если компания не успевает адаптироваться к новым условиям (например, переход на более экологичные технологии или повышение тарифов)."
7715365281.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Несмотря на прибыльный бизнес и рост выручки, сектор профессиональной и научной деятельности в Москве City подвержен высокой зависимости от государственных контрактов и инновационных инвестиций. Резкое увеличение долговой нагрузки (даже если капитал покрывает долги на текущий момент) может привести к риску дефолта при сокращении бюджетных ассигнований или ухудшении доступа к финансированию. Дополнительно, высокие затраты на поддержание научной инфраструктуры в Москве City могут ограничить ликвидность, особенно если рост выручки не сопровождается эффективным управлением издержек."
5050052042.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Предоставление прочих услуг, локация: moscow city.",0,1.0,"Несмотря на финансово устойчивую структуру (капитал покрывает долги), сильное падение выручки и убыточный бизнес в отрасли с высокой конкуренцией создают риск дефолта. Убыток снижает собственный капитал, что ограничивает возможность рефинансирования долгосрочных обязательств. В условиях падения выручки компания может столкнуться с критическим дефицитом ликвидности, особенно если её активы (например, коммерческая недвижимость в Москве) не обеспечивают достаточной доходности для покрытия текущих расходов. Это приведет к необходимости продажи активов или увеличения долга, что усугубит финансовую нагрузку и повысит вероятность дефолта."
7709457801.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Компания, несмотря на финансово устойчивое положение (капитал покрывает долги), сталкивается с критическим снижением выручки и убытком. В сфере профессиональной и научной деятельности в Москве ключевой фактор — зависимость от государственных контрактов или крупных заказчиков. Падение выручки может указывать на сокращение бюджетных инвестиций или потеря конкурентоспособности. Убыточность при снижении выручки создает риск дефицита ликвидности, даже если капитал покрывает долговые обязательства. В условиях макроэкономической нестабильности (например, сокращение госзатрат на R&D) компания может столкнуться с невозможностью покрытия текущих расходов, что приведет к дефолту."
7734718574.0,"зрелая компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Активный рост выручки в условиях высокой конкуренции и стоимости аренды в Moscow City может сопровождаться увеличением текущих обязательств (last_debt), что снижает ликвидность. Даже при устойчивом капитале (last_cap > last_debt) рост долгов без соответствующего роста прибыли (last_prof) создает риск дефицита операционного денежного потока, особенно если бизнес зависит от государственных заказов или международных контрактов, подверженных санкциям."
